 T(YR)=   100.00000000000000     
 ( H  He C  N  O  SI S  FE NA MG CL P F)
   1000000.0000000582        90000.000000000480        170.00000013163950        61.999999999142943        240.00000000131317        7.9999999941854846E-003   8.0000000158769249E-002   2.9999999999999996E-003   2.0000000000000013E-003   7.0000000000000201E-003   1.0000000000007405E-003   2.0000000000003039E-004   6.6800000004131437E-003
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   8.0124987592974811E-019
        4629  -7.8615690327367210E-019
        4626  -1.0591221613031479E-020
        4635  -1.9121049994643104E-021
        4634  -1.9121049994643104E-021
        4610  -6.7754104411582738E-022
 C7        
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.0800167963484460E-019
        6636   2.0734173957169222E-019
        4645   2.7321641056452291E-022
        6666   8.0781065200564527E-023
        5688   7.2482076562336785E-023
        5686   5.0793933278132717E-023
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.0800177992499259E-019
        4962  -1.9700324877586477E-019
        6939  -1.0983899758853108E-020
         828  -6.4666404044800631E-024
        2550  -5.9868642465165443E-024
        2093  -1.8843334107935478E-024
 HC5N      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   8.2443671959591977E-018
        6623   5.5984965924297114E-018
        2092   1.7780076651565076E-018
         908   6.9982690868154677E-019
        6697   1.1939324693822101E-019
        2088   2.4585758890452637E-020
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   8.2821284582518084E-018
        2552  -7.8106508533086280E-018
        1664  -1.9472901684470935E-019
        5284  -1.0840202538632099E-019
        2462  -6.7308690746286646E-020
        2461  -6.7308690746286646E-020
 SiC2CH3   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.9139272768125362E-024
         855   1.9139272768125362E-024
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.6004717541276372E-024
          31  -2.6004717541276372E-024
 CH3CHO    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.4271383673756663E-019
        6609   2.4269527163512766E-019
        6692   1.7991760319563600E-023
        6720   4.5402421031745401E-025
        6647   7.2257224761593528E-026
         797   4.1546263453896742E-026
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.4271160613538549E-019
        2543  -1.3252288692176036E-019
        2834  -1.0023475532245291E-019
        1653  -3.0993985964918034E-021
        5415  -2.0354561516629043E-021
        2445  -2.0354561516629043E-021
 C2H5      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   7.2718828649662872E-026
        6648   7.2257224761593528E-026
        6725   4.5436366414090734E-028
        6611   7.2402231122440750E-030
        6976   7.9114232764120405E-037
        4518   2.3693666802068953E-038
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   7.2718533169832494E-026
         797  -4.1546263453896742E-026
         798  -1.7899254856453256E-026
         796  -8.2780148987087490E-027
        2086  -2.8315219915843927E-027
        2087  -2.0223866696018373E-027
 CH2CHCN   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.7707174956445629E-022
        6613   1.6004839203244416E-022
         907   1.7023357532012121E-023
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.7748193160136348E-022
        2545  -1.6532198499838072E-022
        5191  -5.1211294567308335E-024
        1655  -3.9644910024099287E-024
        5537  -1.0693829695059232E-024
        2963  -1.0693829695059232E-024
 CH3CCH    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   8.4586730544204866E-021
        6616   8.2870818515704734E-021
        6651   1.7129204709979468E-022
         876   2.1932292638234407E-025
        4226   5.9202264003405454E-026
        4222   1.8031158257097447E-026
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   8.4325448827157719E-021
        5031  -6.5918126391593202E-021
        2546  -9.4969272897965040E-022
        2835  -7.1613559717239192E-022
         173  -5.0388144989038677E-023
         172  -3.1183606710197522E-023
 C5H2      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.0398645777568794E-016
        3644   2.5354672853572072E-016
        4960   5.0075063473864146E-017
         700   1.5972432457133162E-019
        6283   1.3162567595256864E-019
        6630   4.9337554925359894E-020
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   3.0398696799139432E-016
        3643  -3.0380137909791278E-016
        2548  -1.4897018861129170E-019
        2088  -2.4585758890452637E-020
        1660  -3.6797121379096778E-021
        2458  -2.3615451605461614E-021
 C6H       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.6876516238649570E-016
        4961   2.5577973078638757E-016
          34   1.2386516094876834E-017
        6635   2.0734173957169222E-019
        6664   1.3895542075203743E-019
        6663   4.5207969378145042E-020
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.6876529067166007E-016
        4529  -2.4797644708478409E-016
         827  -1.3730680438440959E-017
        2091  -2.9633461085941790E-018
        6938  -2.2207412050841493E-018
        2092  -1.7780076651565076E-018
 CH3NH2    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.1833822638846280E-018
        6641   2.1833822638846280E-018
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.1805199776497424E-018
        2551  -2.0168294865088667E-018
        1663  -4.5354709208856999E-020
        5516  -3.8546101916294853E-020
        2460  -2.1725984716457099E-020
         179  -1.6204888607829366E-020
 C4H3      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.1538764436007885E-021
        6619   2.1495711839941476E-021
        3507   4.2361807151872498E-024
         893   6.9078891453497174E-026
        4991   1.1245818208983658E-044
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.1550575819493202E-021
        4512  -1.8820588010925761E-021
        2547  -1.4380557112853889E-022
        2836  -1.0564151573661041E-022
         225  -1.1836799990921499E-023
        1659  -3.4657393783981156E-024
 C6N       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.1441565794079488E-018
        2091   2.9633461085941790E-018
         831   1.0101938498610085E-019
        6329   5.7700935625413484E-020
        2099   2.1021953082958819E-020
        4607   1.0496808036109707E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   3.1442209862084553E-018
        4681  -2.6000918174096365E-018
        4616  -3.0059691681118085E-019
        4615  -2.4047753344894465E-019
        4666  -2.8690500211141386E-021
        4661  -7.3868772225220846E-023
 C8        
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.8330547518738677E-022
        6711   3.7791150297652502E-022
         728   9.8902668499922504E-023
         192   5.7320983070236078E-024
        3636   2.5714147832383123E-025
        1939   1.3587839253281724E-025
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.8330567561698338E-022
        4964  -4.4882387231709957E-022
         832  -2.4757165612395827E-023
        6941  -8.5082068148877779E-024
        2102  -4.0070503061225284E-025
        2101  -4.0070503061225284E-025
 HC6N      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   7.4689973004998431E-024
         890   7.4689973004998431E-024
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   8.6207959321064798E-018
          25  -5.5605674338711592E-018
        2696  -2.9284590555187604E-018
        5041  -1.3164323507018961E-019
        5040  -1.2620764637065171E-022
 NC6N      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   5.8102945417085183E-022
         912   5.8102945417085183E-022
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.2581758537460147E-015
          28  -1.1819396971872960E-015
        2699  -7.6236156558718580E-017
 SiC6H     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.6296514358248690E-022
         857   4.6296514358248690E-022
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.2386516094876834E-017
          34  -1.2386516094876834E-017
 CH2CHC2H  
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.7706149813691283E-026
         873   1.2219649268350929E-026
        4246   4.0789899169649698E-027
        4242   1.2423327715586930E-027
        4260   6.5898463585237700E-029
        4245   3.8006923569345028E-029
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.7677800570323378E-026
        5026  -1.7655881189110342E-026
          36  -2.1919381213035213E-029
        4991  -1.1245818208983658E-044
 C6H2      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.5392784988410525E-016
        4529   2.4797644708478409E-016
        3645   4.8476450473986881E-018
        6755   8.5167645358579013E-019
        6665   1.3895542075203743E-019
        6702   3.1579346544517048E-020
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.5392992752728485E-016
        3644  -2.5354672853572072E-016
        2553  -3.5485968434141752E-019
        2464  -6.8702386380463817E-021
        2463  -6.8702386380463817E-021
        1665  -4.7807219433421423E-021
 C7H       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.8766202146900253E-019
         833   2.4080052505686458E-019
        4962   1.9700324877586477E-019
        6747   3.0164207085359735E-020
        6709   6.3271608786799867E-021
        6732   6.2298095907470483E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.8766232001901695E-019
        4963  -4.4144969777131260E-019
         830  -2.0951545315817207E-020
        6940  -1.3177938810152596E-020
        2097  -5.2753729614628603E-021
         829  -3.4919242193028678E-021
 C7N       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.2247538407986977E-019
        6705   4.8744186889975469E-020
        4682   3.4388902576128145E-020
        5043   3.0287566794336329E-020
        2097   5.2753729614628603E-021
        4617   3.1805640147593606E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.2247775774245550E-019
         831  -1.0101938498610085E-019
        2099  -2.1021953082958819E-020
        2555  -4.0480727378523495E-022
        5025  -1.8869538805448746E-023
        1667  -1.0560538446846540E-023
 CH3C3N    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.2994282153996410E-020
        6650   1.2994282153996410E-020
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.3093789064909607E-020
        2557  -1.2174372064869249E-020
        1669  -3.0169170326269706E-022
        2467  -1.9402812932415793E-022
        2466  -1.9402812932415793E-022
        2972  -1.6541919765756213E-022
 HCOOCH3   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.6150383431662507E-024
        6680   2.6150383431662507E-024
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.6173465571966665E-024
        2558  -1.4136580730038345E-024
        2837  -1.0914219313099424E-024
        2468  -4.4702762659174551E-026
        1670  -3.4833937300409879E-026
        2973  -1.8996395525264012E-026
 C2H6      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.1861455760360132E-036
        4524   2.3791200015620242E-036
        6977   7.9114232764120405E-037
        4572   1.4409426733457392E-038
        4827   1.4738200993278291E-039
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.8236933674605414E-036
        4576  -1.5981867701491284E-036
        4563  -3.0143410644428036E-037
         227  -2.2716994426541797E-037
        4566  -2.1358295173676768E-037
        4564  -1.4890642409816904E-037
 C7O       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   7.0212906919874506E-021
        6959   3.5293664726845835E-021
         829   3.4919242193028678E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   7.0645946741806755E-021
        4630  -6.9315204142690055E-021
        4627  -9.3382464132886489E-023
        4637  -1.6858968970216961E-023
        4636  -1.6858968970216961E-023
        4611  -5.9738578383494982E-024
 C9        
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   8.6857569221959693E-023
        6715   8.6042385540146484E-023
        1955   4.3425321539984636E-025
        6738   2.2039541040544642E-025
        4648   4.8585983293913553E-026
        5716   3.0526234916795717E-026
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   8.6857595357150337E-023
        4966  -8.2264816159066164E-023
        6943  -4.5866679863726307E-024
         834  -2.7003462498559316E-027
        2563  -2.5000008358710260E-027
        2105  -7.8686185423104761E-028
 HC7N      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   9.1574430125580556E-020
        6706   4.8744186889975469E-020
        2104   4.1575524363785545E-020
        2098   3.9230576462732004E-022
        6301   3.0792794261132288E-022
        6731   2.9305112734714607E-022
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   9.2030496430893900E-020
        2566  -8.6515137462426388E-020
        1679  -2.2607659876408674E-021
        5287  -1.2401306182121138E-021
        2478  -8.1918241760104196E-022
        2477  -8.1918241760104196E-022
 SiC3H5    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   0.0000000000000000     
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   0.0000000000000000     
 CH3CH2OH  
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.7991760319563600E-023
        6693   1.7991760319563600E-023
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.7894809408209539E-023
        2838  -7.3992496235247992E-024
        2560  -5.3143744540644053E-024
        2559  -4.3765436680530386E-024
         190  -1.2690680089140013E-025
        5417  -9.9842303030594469E-026
 C7H2      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.8504874274404288E-018
        3646   4.3918206060780797E-018
        4963   4.4144969777131260E-019
        6710   6.3271608786799867E-021
        6733   6.2298095907470483E-021
         739   2.2185473391767851E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.8504947666781223E-018
        3645  -4.8476450473986881E-018
        2561  -2.2680220919850051E-021
        2098  -3.9230576462732004E-022
        1674  -5.8407301863123795E-023
        2472  -3.6943424899500978E-023
 C8H       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.7133819037223941E-018
          35   4.6610234316056973E-018
        6745   4.5223698778650277E-020
        6735   1.9300703246107525E-021
        5709   1.2376412502950795E-021
        5707   8.6731327345026467E-022
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.7133840714619726E-018
        4965  -4.3488637673466858E-018
         833  -2.4080052505686458E-019
        2104  -4.1575524363785545E-020
        2103  -4.1575524363785545E-020
        6942  -3.8946041355864204E-020
 CH3C4H    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   5.3637456144513271E-020
        6700   5.3637456144513271E-020
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   5.3670128394360030E-020
        2564  -4.9273571684391958E-020
        1677  -1.2214303022353622E-021
        2476  -5.2255693354126197E-022
        2475  -5.2255693354126197E-022
        2474  -5.2255693354126197E-022
 CH3OCH3   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   7.6799100655966134E-028
        6719   7.6799100655966134E-028
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   7.6799640233536161E-028
        2565  -4.1714673595651744E-028
        2839  -3.1486877376264134E-028
        5192  -1.2562889406683804E-029
        1678  -9.8347589873262956E-030
         197  -4.4293210267915978E-030
 CH3CHCH2  
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   0.0000000000000000     
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   0.0000000000000000     
 C8N       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.1601416668281600E-020
        2103   4.1575524363785545E-020
         837   1.2077019150680889E-023
        4608   1.1302079289241338E-023
        2111   2.5132060544868714E-024
